year,country_id,commodity_id,total_import_tonnes,total_export_tonnes,net_import_tonnes,net_export_tonnes,number_of_suppliers,largest_supplier_share,herfindahl_hirschman_index,notes
2024,HUN,primary_aluminium,293732.605,64779.373,228953.232,0,33,0.371182,0.206773,HHI is calculated over direct import suppliers only
2024,IDN,primary_aluminium,237752.154,388117.336,0,150365.182,51,0.208148,0.128303,HHI is calculated over direct import suppliers only
2024,IND,primary_aluminium,398210.528,1891790.427,0,1493579.899,55,0.336126,0.174962,HHI is calculated over direct import suppliers only
2024,IOT,primary_aluminium,0.03,0,0.03,0,1,1.000000,1.000000,HHI is calculated over direct import suppliers only
2024,IRL,primary_aluminium,12444.548,5704.439,6740.109,0,18,0.763227,0.597484,HHI is calculated over direct import suppliers only
2024,IRN,primary_aluminium,1678.287,248353.702,0,246675.415,4,0.722689,0.567850,HHI is calculated over direct import suppliers only
2024,IRQ,primary_aluminium,85.154,1028.779,0,943.625,3,0.929011,0.868026,HHI is calculated over direct import suppliers only
2024,ISL,primary_aluminium,5365.922,865530.801,0,860164.879,14,0.475128,0.399781,HHI is calculated over direct import suppliers only
2024,ISR,primary_aluminium,35840.166,1769.349,34070.817,0,19,0.518324,0.335073,HHI is calculated over direct import suppliers only
2024,ITA,primary_aluminium,1376559.147,564616.093,811943.054,0,67,0.114792,0.052962,HHI is calculated over direct import suppliers only
2024,JAM,primary_aluminium,8.199,232.495,0,224.296,2,0.882303,0.792311,HHI is calculated over direct import suppliers only
2024,JOR,primary_aluminium,12435.135,5242.556,7192.579,0,8,0.981988,0.964428,HHI is calculated over direct import suppliers only
2024,JPN,primary_aluminium,2060767.864,135216.963,1925550.901,0,75,0.184137,0.093803,HHI is calculated over direct import suppliers only
2024,KAZ,primary_aluminium,830.307,362123.094,0,361292.787,6,0.667969,0.526425,HHI is calculated over direct import suppliers only
2024,KEN,primary_aluminium,13378.759,255.73,13123.029,0,10,0.286085,0.198052,HHI is calculated over direct import suppliers only
2024,KGZ,primary_aluminium,24.15,3458.298,0,3434.148,1,1.000000,1.000000,HHI is calculated over direct import suppliers only
2024,KHM,primary_aluminium,14836.586,20045.039,0,5208.453,7,0.518917,0.340072,HHI is calculated over direct import suppliers only
2024,KIR,primary_aluminium,503,0,503,0,2,0.998012,0.996032,HHI is calculated over direct import suppliers only
2024,KOR,primary_aluminium,1569812.586,289828.523,1279984.063,0,49,0.249850,0.151257,HHI is calculated over direct import suppliers only
2024,KWT,primary_aluminium,9790.746,270.205,9520.541,0,9,0.833913,0.718937,HHI is calculated over direct import suppliers only
2024,LAO,primary_aluminium,0,1631.133,0,1631.133,0,0.000000,0.000000,HHI is calculated over direct import suppliers only
2024,LBN,primary_aluminium,296.236,5249.402,0,4953.166,5,0.593442,0.455356,HHI is calculated over direct import suppliers only
2024,LBR,primary_aluminium,20.167,0,20.167,0,2,0.853969,0.750589,HHI is calculated over direct import suppliers only
2024,LBY,primary_aluminium,6.454,1628.281,0,1621.827,2,0.938798,0.885087,HHI is calculated over direct import suppliers only
2024,LCA,primary_aluminium,0.997,34.986,0,33.989,2,0.991976,0.984081,HHI is calculated over direct import suppliers only
2024,LKA,primary_aluminium,15783.291,2359.894,13423.397,0,17,0.361881,0.264778,HHI is calculated over direct import suppliers only
2024,LSO,primary_aluminium,0.638,0,0.638,0,1,1.000000,1.000000,HHI is calculated over direct import suppliers only
2024,LTU,primary_aluminium,5293.484,5062.358,231.126,0,20,0.288953,0.180659,HHI is calculated over direct import suppliers only
2024,LUX,primary_aluminium,46824.942,109291.719,0,62466.777,21,0.637017,0.431887,HHI is calculated over direct import suppliers only
2024,LVA,primary_aluminium,1902.875,7844.486,0,5941.611,13,0.432596,0.293801,HHI is calculated over direct import suppliers only
2024,MAR,primary_aluminium,279479.888,28486.392,250993.496,0,26,0.450381,0.266630,HHI is calculated over direct import suppliers only
2024,MDA,primary_aluminium,4.129,0,4.129,0,3,0.968758,0.939423,HHI is calculated over direct import suppliers only
2024,MDG,primary_aluminium,28.351,0,28.351,0,5,0.720433,0.566125,HHI is calculated over direct import suppliers only
2024,MDV,primary_aluminium,5.374,0,5.374,0,3,0.561407,0.503025,HHI is calculated over direct import suppliers only
2024,MEX,primary_aluminium,1037217.732,31745.081,1005472.651,0,31,0.222666,0.145658,HHI is calculated over direct import suppliers only
2024,MHL,primary_aluminium,1.225,0,1.225,0,1,1.000000,1.000000,HHI is calculated over direct import suppliers only
2024,MKD,primary_aluminium,6353.282,1.18,6352.102,0,19,0.192039,0.117580,HHI is calculated over direct import suppliers only
2024,MLI,primary_aluminium,0,25.83,0,25.83,0,0.000000,0.000000,HHI is calculated over direct import suppliers only
2024,MLT,primary_aluminium,119.932,24.401,95.531,0,8,0.503093,0.380842,HHI is calculated over direct import suppliers only
2024,MMR,primary_aluminium,101.967,18734.958,0,18632.991,3,0.948248,0.901359,HHI is calculated over direct import suppliers only
2024,MNE,primary_aluminium,38363.197,34371.093,3992.104,0,13,0.313347,0.227151,HHI is calculated over direct import suppliers only
2024,MNG,primary_aluminium,202.221,7409.928,0,7207.707,3,0.998907,0.997817,HHI is calculated over direct import suppliers only
2024,MOZ,primary_aluminium,3102.998,716703.465,0,713600.467,6,0.653165,0.504849,HHI is calculated over direct import suppliers only
2024,MRT,primary_aluminium,48.158,0,48.158,0,3,0.927156,0.864898,HHI is calculated over direct import suppliers only
2024,MUS,primary_aluminium,105.723,127.981,0,22.258,5,0.987770,0.975762,HHI is calculated over direct import suppliers only
2024,MWI,primary_aluminium,8.821,805.003,0,796.182,3,0.589502,0.507323,HHI is calculated over direct import suppliers only
2024,MYS,primary_aluminium,1486444.352,1837730.43,0,351286.078,121,0.357614,0.170311,HHI is calculated over direct import suppliers only
2024,NCL,primary_aluminium,0.068,354.16,0,354.092,1,1.000000,1.000000,HHI is calculated over direct import suppliers only
2024,NER,primary_aluminium,20.455,241.52,0,221.065,3,0.895918,0.812269,HHI is calculated over direct import suppliers only
2024,NFK,primary_aluminium,0,105.176,0,105.176,0,0.000000,0.000000,HHI is calculated over direct import suppliers only
2024,NGA,primary_aluminium,14849.335,139073.241,0,124223.906,15,0.658024,0.494626,HHI is calculated over direct import suppliers only
2024,NLD,primary_aluminium,1528147.885,1272176.91,255970.975,0,63,0.326304,0.161212,HHI is calculated over direct import suppliers only
2024,NOR,primary_aluminium,239872.171,1456503.952,0,1216631.781,34,0.298074,0.182806,HHI is calculated over direct import suppliers only
2024,NPL,primary_aluminium,6617.681,0,6617.681,0,1,1.000000,1.000000,HHI is calculated over direct import suppliers only
2024,NRU,primary_aluminium,0.065,0,0.065,0,1,1.000000,1.000000,HHI is calculated over direct import suppliers only
2024,NZL,primary_aluminium,14030.591,284857.303,0,270826.712,11,0.432076,0.377532,HHI is calculated over direct import suppliers only
2024,OMN,primary_aluminium,7104.87,273691.507,0,266586.637,12,0.523950,0.397396,HHI is calculated over direct import suppliers only
2024,PAK,primary_aluminium,20254.807,28582.576,0,8327.769,18,0.345658,0.215023,HHI is calculated over direct import suppliers only
2024,PAN,primary_aluminium,56.077,1879.439,0,1823.362,7,0.501186,0.397693,HHI is calculated over direct import suppliers only
2024,PER,primary_aluminium,500.597,740.93,0,240.333,8,0.378550,0.289374,HHI is calculated over direct import suppliers only
2024,PHL,primary_aluminium,17030.76,18572.977,0,1542.217,23,0.288355,0.172445,HHI is calculated over direct import suppliers only
2024,PNG,primary_aluminium,0.248,2447.366,0,2447.118,1,1.000000,1.000000,HHI is calculated over direct import suppliers only
2024,POL,primary_aluminium,721527.802,199538.974,521988.828,0,56,0.215175,0.090287,HHI is calculated over direct import suppliers only
2024,PRK,primary_aluminium,123.5,159.894,0,36.394,1,1.000000,1.000000,HHI is calculated over direct import suppliers only
2024,PRT,primary_aluminium,177299.991,9638.168,167661.823,0,20,0.612754,0.430505,HHI is calculated over direct import suppliers only
2024,PRY,primary_aluminium,3748.622,565.558,3183.064,0,6,0.879815,0.788440,HHI is calculated over direct import suppliers only
2024,PSE,primary_aluminium,29.26,0,29.26,0,1,1.000000,1.000000,HHI is calculated over direct import suppliers only
2024,PYF,primary_aluminium,280.032,0,280.032,0,2,0.999886,0.999771,HHI is calculated over direct import suppliers only
2024,QAT,primary_aluminium,5279.391,580863.218,0,575583.827,13,0.752334,0.589949,HHI is calculated over direct import suppliers only
2024,ROU,primary_aluminium,197295.319,130154.054,67141.265,0,35,0.487587,0.314659,HHI is calculated over direct import suppliers only
2024,RUS,primary_aluminium,147861.831,2788139.271,0,2640277.44,9,0.938376,0.883306,HHI is calculated over direct import suppliers only
2024,RWA,primary_aluminium,25,420.67,0,395.67,1,1.000000,1.000000,HHI is calculated over direct import suppliers only
2024,SAU,primary_aluminium,161555.427,309021.612,0,147466.185,41,0.797083,0.645023,HHI is calculated over direct import suppliers only
2024,SDN,primary_aluminium,0,37.56,0,37.56,0,0.000000,0.000000,HHI is calculated over direct import suppliers only
2024,SEN,primary_aluminium,320.635,6071.147,0,5750.512,9,0.826922,0.704478,HHI is calculated over direct import suppliers only
2024,SGP,primary_aluminium,159088.497,60996.019,98092.478,0,39,0.762425,0.592301,HHI is calculated over direct import suppliers only
2024,SLB,primary_aluminium,0,797.017,0,797.017,0,0.000000,0.000000,HHI is calculated over direct import suppliers only
2024,SLE,primary_aluminium,5.29,0,5.29,0,1,1.000000,1.000000,HHI is calculated over direct import suppliers only
2024,SLV,primary_aluminium,4938.065,208.255,4729.81,0,5,0.996593,0.993208,HHI is calculated over direct import suppliers only
2024,SMR,primary_aluminium,7363.308,191.981,7171.327,0,7,0.493209,0.350309,HHI is calculated over direct import suppliers only
2024,SOM,primary_aluminium,1.719,69.928,0,68.209,1,1.000000,1.000000,HHI is calculated over direct import suppliers only
2024,SPM,primary_aluminium,0.438,0,0.438,0,1,1.000000,1.000000,HHI is calculated over direct import suppliers only
2024,SRB,primary_aluminium,98529.181,6833.168,91696.013,0,39,0.139810,0.076938,HHI is calculated over direct import suppliers only
2024,SSD,primary_aluminium,0.1,2.5,0,2.4,1,1.000000,1.000000,HHI is calculated over direct import suppliers only
2024,STP,primary_aluminium,0.005,0,0.005,0,1,1.000000,1.000000,HHI is calculated over direct import suppliers only
2024,SVK,primary_aluminium,157694.705,45841.678,111853.027,0,45,0.147111,0.080520,HHI is calculated over direct import suppliers only
2024,SVN,primary_aluminium,213103.782,115247.242,97856.54,0,44,0.290253,0.121821,HHI is calculated over direct import suppliers only
2024,SWE,primary_aluminium,171433.545,172238.866,0,805.321,34,0.727050,0.537484,HHI is calculated over direct import suppliers only
2024,SWZ,primary_aluminium,1.841,0,1.841,0,1,1.000000,1.000000,HHI is calculated over direct import suppliers only
2024,SXM,primary_aluminium,3.02,0,3.02,0,2,0.595695,0.518315,HHI is calculated over direct import suppliers only
2024,SYC,primary_aluminium,1.516,0,1.516,0,2,0.999340,0.998682,HHI is calculated over direct import suppliers only
2024,SYR,primary_aluminium,1115.52,1928.005,0,812.485,2,0.998762,0.997527,HHI is calculated over direct import suppliers only
2024,TCA,primary_aluminium,1.13,0,1.13,0,1,1.000000,1.000000,HHI is calculated over direct import suppliers only
2024,TGO,primary_aluminium,62.366,6049.815,0,5987.449,2,0.566014,0.508716,HHI is calculated over direct import suppliers only
2024,THA,primary_aluminium,629484.461,208145.793,421338.668,0,61,0.191498,0.115851,HHI is calculated over direct import suppliers only
2024,TJK,primary_aluminium,0,80198.467,0,80198.467,0,0.000000,0.000000,HHI is calculated over direct import suppliers only
2024,TKM,primary_aluminium,18.115,0,18.115,0,2,0.552029,0.505414,HHI is calculated over direct import suppliers only
2024,TLS,primary_aluminium,0.021,26.1,0,26.079,2,0.904762,0.827664,HHI is calculated over direct import suppliers only
2024,TON,primary_aluminium,9.272,0,9.272,0,1,1.000000,1.000000,HHI is calculated over direct import suppliers only
2024,TTO,primary_aluminium,0,24.17,0,24.17,0,0.000000,0.000000,HHI is calculated over direct import suppliers only
2024,TUN,primary_aluminium,21780.414,3830.911,17949.503,0,14,0.520126,0.353165,HHI is calculated over direct import suppliers only
2024,TUR,primary_aluminium,1487548.26,145515.181,1342033.079,0,60,0.238044,0.144236,HHI is calculated over direct import suppliers only
2024,TZA,primary_aluminium,9417.25,6507.554,2909.696,0,13,0.277456,0.165187,HHI is calculated over direct import suppliers only
2024,UGA,primary_aluminium,2529.04,269.234,2259.806,0,11,0.539858,0.337264,HHI is calculated over direct import suppliers only
2024,UKR,primary_aluminium,7333.385,39222.571,0,31889.186,18,0.538851,0.378500,HHI is calculated over direct import suppliers only
2024,URY,primary_aluminium,4629.344,248.837,4380.507,0,3,0.910524,0.835643,HHI is calculated over direct import suppliers only
2024,USA,primary_aluminium,4009905.043,889876.391,3120028.652,0,42,0.684529,0.486363,HHI is calculated over direct import suppliers only
2024,UZB,primary_aluminium,62951.916,9196.341,53755.575,0,12,0.662399,0.498359,HHI is calculated over direct import suppliers only
2024,VCT,primary_aluminium,2.379,0,2.379,0,1,1.000000,1.000000,HHI is calculated over direct import suppliers only
2024,VEN,primary_aluminium,60.342,107651.571,0,107591.229,3,0.965828,0.933871,HHI is calculated over direct import suppliers only
2024,VGB,primary_aluminium,14.373,0,14.373,0,1,1.000000,1.000000,HHI is calculated over direct import suppliers only
2024,VNM,primary_aluminium,601551.859,137550.392,464001.467,0,28,0.284785,0.202172,HHI is calculated over direct import suppliers only
2024,WLF,primary_aluminium,0.492,0,0.492,0,1,1.000000,1.000000,HHI is calculated over direct import suppliers only
2024,WSM,primary_aluminium,0,54.59,0,54.59,0,0.000000,0.000000,HHI is calculated over direct import suppliers only
2024,YEM,primary_aluminium,106.371,255.58,0,149.209,2,0.781143,0.658083,HHI is calculated over direct import suppliers only
2024,ZAF,primary_aluminium,24209.512,893652.754,0,869443.242,29,0.378523,0.221559,HHI is calculated over direct import suppliers only
2024,ZMB,primary_aluminium,36.83,4814.286,0,4777.456,4,0.495384,0.430287,HHI is calculated over direct import suppliers only
2024,ZWE,primary_aluminium,40.788,1589.82,0,1549.032,4,0.600667,0.457849,HHI is calculated over direct import suppliers only
2024,ABW,refined_copper,0,0,0,0,1,0.000000,0.000000,HHI is calculated over direct import suppliers only
2024,AGO,refined_copper,7.635,2370.965,0,2363.33,8,0.386117,0.280014,HHI is calculated over direct import suppliers only
2024,ALB,refined_copper,0.257,0,0.257,0,2,0.996109,0.992248,HHI is calculated over direct import suppliers only
2024,ARE,refined_copper,26473.641,50738.557,0,24264.916,19,0.956162,0.914720,HHI is calculated over direct import suppliers only
